Node,Time_bin,Avg_speed,Avg_speed_CI,Max_speed,Min_speed,Travel_time,Travel_time_CI,Flow,Boxplot_speed,Boxplot_time,Count
65287360,-1,5.0,"(-17.61, 28.28)",16.0,0.0,,,{},"{'points': [0, 0, 16]}",{'points': []},3
65287360,1,8.0,"(-1.71, 17.31)",17.0,0.0,0.05,,"{'(65287360, 4022941212, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 9.0, 'q3': 13.0, 'whishi': 17, 'fliers': []}",{'points': [0.05]},5
65287360,0,9.0,"(2.37, 16.13)",23.0,0.0,0.45,"(-0.19, 1.09)","{'(65287360, 4022941212, 0)': 2, '(65287360, 4022941218, 0)': 1, '(4023324382, 65287360, 0)': 1}","{'whislo': 0, 'q1': 4.5, 'med': 7.0, 'q3': 14.25, 'whishi': 23, 'fliers': []}","{'whislo': 0.1, 'q1': 0.17500000000000002, 'med': 0.35, 'q3': 0.625, 'whishi': 1.0, 'fliers': []}",8
65287360,2,5.0,"(3.45, 6.77)",28.0,0.0,0.4643818181818183,"(0.28, 0.65)","{'(4022941212, 65287360, 0)': 2, '(65287360, 65309559, 0)': 1, '(65287360, 4022941218, 0)': 7, '(65287360, 4022941212, 0)': 8, '(4022941218, 65287360, 0)': 3, '(4023324382, 65287360, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 2.0, 'q3': 8.0, 'whishi': 28, 'fliers': [28]}","{'whislo': 0.0333, 'q1': 0.0833, 'med': 0.29164999999999996, 'q3': 0.8499749999999999, 'whishi': 1.3, 'fliers': []}",55
65287366,-1,14.0,"(-169.74, 198.74)",29.0,0.0,0.9833,,"{'(4022941212, 65287366, 0)': 1}","{'points': [29, 0]}",{'points': [0.9833]},2
65287366,1,28.0,"(19.61, 37.06)",32.0,25.0,,,{},"{'points': [28, 32, 25]}",{'points': []},3
65287366,0,24.0,"(21.5, 27.0)",29.0,20.0,,,{},"{'whislo': 20, 'q1': 22.25, 'med': 24.5, 'q3': 26.25, 'whishi': 29, 'fliers': []}",{'points': []},8
65287366,2,26.0,"(23.14, 28.86)",35.0,15.0,0.1667,,"{'(65287366, 4022941215, 0)': 1}","{'whislo': 16, 'q1': 20.0, 'med': 28.0, 'q3': 31.0, 'whishi': 35, 'fliers': []}",{'points': [0.1667]},21
65287373,-1,,,,,,,{},{'points': []},{'points': []},0
65287373,1,0.0,,0.0,0.0,,,{},{'points': [0]},{'points': []},1
65287373,0,10.0,"(-2.9, 22.1)",26.0,0.0,,,{},"{'whislo': 0, 'q1': 3.0, 'med': 9.0, 'q3': 10.0, 'whishi': 26, 'fliers': [26]}",{'points': []},5
65287373,2,9.0,"(5.51, 11.71)",29.0,0.0,0.2777833333333333,"(0.1, 0.45)","{'(65287373, 4022941225, 0)': 2, '(4022941217, 65287373, 0)': 4}","{'whislo': 0, 'q1': 0.0, 'med': 6.0, 'q3': 16.0, 'whishi': 29, 'fliers': []}","{'whislo': 0.0667, 'q1': 0.145825, 'med': 0.31665, 'q3': 0.362525, 'whishi': 0.5, 'fliers': []}",36
65287402,-1,,,,,,,{},{'points': []},{'points': []},0
65287402,1,15.0,"(-17.86, 47.86)",25.0,0.0,0.0333,,"{'(65287402, 4017523978, 0)': 1}","{'points': [25, 0, 20]}",{'points': [0.0333]},3
65287402,0,11.0,"(5.69, 16.88)",18.0,0.0,,,{},"{'whislo': 0, 'q1': 9.5, 'med': 12.0, 'q3': 15.0, 'whishi': 18, 'fliers': [0]}",{'points': []},7
65287402,2,7.0,"(3.56, 10.96)",38.0,0.0,0.47334,"(-0.14, 1.08)","{'(65287402, 4021327374, 0)': 2, '(65287402, 4017523978, 0)': 3}","{'whislo': 0, 'q1': 0.0, 'med': 4.0, 'q3': 12.5, 'whishi': 38, 'fliers': [38]}","{'whislo': 0.05, 'q1': 0.1833, 'med': 0.2167, 'q3': 0.6667, 'whishi': 1.25, 'fliers': []}",27
65287415,-1,5.0,"(-13.3, 22.64)",18.0,0.0,0.1667,,"{'(65287415, 65336459, 0)': 1}","{'points': [1, 13, 0]}",{'points': [0.1667]},3
65287415,1,0.0,"(0.0, 0.0)",0.0,0.0,,,{},"{'points': [0, 0, 0]}",{'points': []},3
65287415,0,10.0,"(5.97, 13.36)",19.0,0.0,1.616675,"(-0.99, 4.22)","{'(4021327363, 65287415, 0)': 1, '(65287415, 4021327363, 0)': 2, '(65287415, 65336459, 0)': 1}","{'whislo': 0, 'q1': 6.75, 'med': 10.5, 'q3': 13.5, 'whishi': 19, 'fliers': []}","{'whislo': 0.2, 'q1': 0.425, 'med': 1.25, 'q3': 2.441675, 'whishi': 3.7667, 'fliers': []}",12
65287415,2,5.0,"(3.82, 6.46)",21.0,0.0,0.5564833333333333,"(0.29, 0.82)","{'(65287415, 65336459, 0)': 8, '(4021327363, 65287415, 0)': 3, '(65287415, 4021327363, 0)': 6, '(65336459, 65287415, 0)': 1}","{'whislo': 0, 'q1': 0.5, 'med': 5.0, 'q3': 8.0, 'whishi': 17, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.125, 'med': 0.42500000000000004, 'q3': 0.80835, 'whishi': 2.0167, 'fliers': [2.0167]}",43
65287662,-1,10.0,"(5.61, 14.96)",18.0,6.0,,,{},"{'whislo': 6, 'q1': 6.5, 'med': 7.0, 'q3': 14.0, 'whishi': 18, 'fliers': []}",{'points': []},7
65287662,1,13.0,"(10.12, 15.88)",20.0,7.0,0.3333,,"{'(65295434, 65287662, 0)': 1}","{'whislo': 7, 'q1': 10.0, 'med': 13.0, 'q3': 15.0, 'whishi': 20, 'fliers': []}",{'points': [0.3333]},11
65287662,0,16.0,"(13.31, 18.69)",20.0,10.0,0.0333,,"{'(65295434, 65287662, 0)': 1}","{'whislo': 10, 'q1': 14.0, 'med': 18.0, 'q3': 18.0, 'whishi': 20, 'fliers': []}",{'points': [0.0333]},9
65287662,2,16.0,"(14.08, 18.07)",24.0,3.0,0.2875,"(-0.28, 0.86)","{'(65287662, 65295435, 0)': 2, '(65287662, 65295434, 0)': 2}","{'whislo': 4, 'q1': 13.0, 'med': 18.0, 'q3': 19.5, 'whishi': 24, 'fliers': []}","{'whislo': 0.05, 'q1': 0.08750000000000001, 'med': 0.14165, 'q3': 0.34165, 'whishi': 0.8167, 'fliers': [0.8167]}",27
65287674,3,12.0,"(7.65, 16.35)",20.0,0.0,0.28886666666666666,"(-0.36, 0.94)","{'(65287674, 65349661, 0)': 2, '(65302780, 65287674, 0)': 1}","{'whislo': 6, 'q1': 10.25, 'med': 11.5, 'q3': 14.25, 'whishi': 18, 'fliers': []}","{'points': [0.0833, 0.5833, 0.2]}",6
65287700,-1,22.0,"(19.06, 25.23)",27.0,17.0,,,{},"{'whislo': 17, 'q1': 20.0, 'med': 23.0, 'q3': 24.0, 'whishi': 27, 'fliers': []}",{'points': []},7
65287700,1,19.0,"(14.56, 23.99)",27.0,0.0,0.3833,,"{'(65295422, 65287700, 0)': 1}","{'whislo': 0, 'q1': 18.5, 'med': 21.0, 'q3': 22.5, 'whishi': 27, 'fliers': [0]}",{'points': [0.3833]},11
65287700,0,22.0,"(13.68, 29.65)",24.0,18.0,,,{},"{'points': [24, 23, 18]}",{'points': []},3
65287700,2,16.0,"(12.3, 19.25)",24.0,0.0,0.54165,"(0.44, 0.65)","{'(65287700, 65295422, 0)': 1, '(65295434, 65287700, 0)': 1}","{'whislo': 4, 'q1': 9.25, 'med': 19.0, 'q3': 22.0, 'whishi': 24, 'fliers': []}","{'points': [0.5333, 0.55]}",18
65287711,-1,8.0,"(1.15, 13.85)",8.0,7.0,,,{},"{'points': [7, 8]}",{'points': []},2
65287711,1,14.0,"(-11.41, 39.41)",16.0,12.0,,,{},"{'points': [12, 16]}",{'points': []},2
65287711,0,13.0,,13.0,13.0,,,{},{'points': [13]},{'points': []},1
65287711,2,10.0,"(3.62, 15.49)",20.0,0.0,,,{},"{'whislo': 0, 'q1': 3.0, 'med': 7.0, 'q3': 15.0, 'whishi': 20, 'fliers': []}",{'points': []},9
65288811,-1,,,,,,,{},{'points': []},{'points': []},0
65288811,1,3.0,"(-0.27, 5.77)",10.0,0.0,3.45,,"{'(265666764, 65288811, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 1.0, 'q3': 5.0, 'whishi': 10, 'fliers': []}",{'points': [3.45]},8
65288811,0,1.0,"(-11.71, 13.71)",5.0,0.0,0.6167,,"{'(265666764, 65288811, 0)': 1}","{'points': [0, 2]}",{'points': [0.6167]},2
65288811,2,2.0,"(0.21, 4.5)",13.0,0.0,0.61665,"(-5.52, 6.76)","{'(65322282, 65288811, 0)': 1, '(265666764, 65288811, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 4.5, 'whishi': 13, 'fliers': [13]}","{'points': [0.1333, 1.1]}",14
65288875,-1,6.0,"(2.93, 9.47)",16.0,2.0,,,{},"{'whislo': 2, 'q1': 3.25, 'med': 4.5, 'q3': 7.0, 'whishi': 16, 'fliers': [16]}",{'points': []},10
65288875,1,5.0,,5.0,5.0,,,{},{'points': [5]},{'points': []},1
65288875,0,8.0,"(5.77, 9.45)",18.0,0.0,0.3833333333333333,"(0.18, 0.59)","{'(65296351, 65288875, 0)': 1, '(65296348, 65288875, 0)': 1, '(65288875, 65296351, 0)': 1}","{'whislo': 0, 'q1': 4.5, 'med': 8.0, 'q3': 9.5, 'whishi': 16, 'fliers': []}","{'points': [0.3833, 0.4667, 0.3]}",23
65288875,2,6.0,"(4.9, 7.22)",17.0,0.0,0.3500083333333333,"(0.24, 0.46)","{'(65288875, 65296351, 0)': 4, '(65296348, 65288875, 0)': 6, '(65288875, 65296348, 0)': 2}","{'whislo': 0, 'q1': 3.0, 'med': 5.0, 'q3': 8.75, 'whishi': 16, 'fliers': []}","{'whislo': 0.1167, 'q1': 0.2042, 'med': 0.325, 'q3': 0.504175, 'whishi': 0.6333, 'fliers': []}",50
65289005,3,16.0,"(16.0, 16.0)",16.0,16.0,,,{},"{'points': [16, 16]}",{'points': []},2
65289886,3,7.0,"(-24.22, 38.89)",22.0,0.0,0.25,,"{'(4018639948, 6949087637, 0)': 1}","{'points': [0, 22, 0]}",{'points': [0.25]},3
65290217,3,14.0,"(-1.05, 28.05)",20.0,0.0,,,{},"{'whislo': 0, 'q1': 12.0, 'med': 17.0, 'q3': 18.5, 'whishi': 20, 'fliers': [0]}",{'points': []},4
65290286,-1,,,,,,,{},{'points': []},{'points': []},0
65290286,1,5.0,"(-0.05, 10.71)",15.0,0.0,0.475,"(0.16, 0.79)","{'(65308767, 65290286, 0)': 2}","{'whislo': 0, 'q1': 1.25, 'med': 5.0, 'q3': 8.0, 'whishi': 13, 'fliers': []}","{'points': [0.45, 0.5]}",6
65290286,0,7.0,"(-0.14, 14.64)",12.0,1.0,,,{},"{'whislo': 1, 'q1': 5.5, 'med': 8.0, 'q3': 9.75, 'whishi': 12, 'fliers': []}",{'points': []},4
65290286,2,6.0,"(3.53, 8.82)",18.0,0.0,0.7999999999999999,"(-0.09, 1.69)","{'(65308767, 65290286, 0)': 3}","{'whislo': 0, 'q1': 2.0, 'med': 6.0, 'q3': 8.0, 'whishi': 18, 'fliers': [18]}","{'points': [0.5167, 1.2, 0.6833]}",17
65290798,-1,26.0,,26.0,26.0,,,{},{'points': [26]},{'points': []},1
65290798,1,22.0,,22.0,22.0,,,{},{'points': [22]},{'points': []},1
65290798,0,23.0,,23.0,23.0,,,{},{'points': [23]},{'points': []},1
65290798,2,13.0,"(8.64, 16.96)",15.0,7.0,,,{},"{'whislo': 7, 'q1': 13.0, 'med': 14.0, 'q3': 15.0, 'whishi': 15, 'fliers': [7]}",{'points': []},5
65290949,-1,,,,,,,{},{'points': []},{'points': []},0
65290949,1,13.0,"(-3.96, 29.46)",27.0,0.0,0.3583,"(-3.14, 3.85)","{'(65290947, 65290949, 0)': 1, '(65290949, 65308708, 0)': 1}","{'whislo': 0, 'q1': 6.75, 'med': 13.5, 'q3': 19.5, 'whishi': 24, 'fliers': []}","{'points': [0.0833, 0.6333]}",4
65290949,0,16.0,"(-22.12, 54.12)",19.0,13.0,,,{},"{'points': [13, 19]}",{'points': []},2
65290949,2,9.0,"(2.12, 16.24)",24.0,0.0,0.30556666666666665,"(-0.47, 1.08)","{'(65290949, 65308708, 0)': 1, '(65290949, 65308770, 0)': 2}","{'whislo': 0, 'q1': 0.5, 'med': 2.0, 'q3': 20.5, 'whishi': 24, 'fliers': []}","{'points': [0.1333, 0.1167, 0.6667]}",11
65291006,3,13.0,"(1.85, 23.65)",19.0,1.0,0.5,,"{'(65291006, 6329528592, 0)': 1}","{'whislo': 3, 'q1': 11.25, 'med': 14.5, 'q3': 16.0, 'whishi': 19, 'fliers': [3]}",{'points': [0.5]},4
65291286,-1,20.0,,20.0,20.0,,,{},{'points': [20]},{'points': []},1
65291286,1,,,,,,,{},{'points': []},{'points': []},0
65291286,0,16.0,"(10.02, 21.58)",21.0,10.0,,,{},"{'whislo': 10, 'q1': 12.0, 'med': 17.0, 'q3': 19.0, 'whishi': 21, 'fliers': []}",{'points': []},5
65291286,2,17.0,"(15.57, 18.03)",23.0,11.0,,,{},"{'whislo': 11, 'q1': 15.75, 'med': 17.0, 'q3': 18.0, 'whishi': 23, 'fliers': [11, 23, 12]}",{'points': []},20
65291341,-1,,,,,,,{},{'points': []},{'points': []},0
65291341,1,,,,,,,{},{'points': []},{'points': []},0
65291341,0,17.0,"(13.97, 19.53)",21.0,11.0,,,{},"{'whislo': 11, 'q1': 14.75, 'med': 17.0, 'q3': 19.25, 'whishi': 21, 'fliers': []}",{'points': []},8
65291341,2,20.0,"(18.45, 21.55)",25.0,14.0,0.3,"(-0.32, 0.92)","{'(65318115, 65291341, 0)': 1, '(65291341, 65312281, 0)': 2}","{'whislo': 16, 'q1': 17.0, 'med': 19.0, 'q3': 22.5, 'whishi': 25, 'fliers': []}","{'points': [0.4, 0.0167, 0.4833]}",19
65291752,-1,24.0,,24.0,24.0,,,{},{'points': [24]},{'points': []},1
65291752,1,27.0,,27.0,27.0,,,{},{'points': [27]},{'points': []},1
65291752,0,,,,,,,{},{'points': []},{'points': []},0
65291752,2,21.0,"(14.98, 27.02)",26.0,14.0,,,{},"{'whislo': 14, 'q1': 19.0, 'med': 21.0, 'q3': 25.0, 'whishi': 26, 'fliers': []}",{'points': []},5
65292419,-1,,,,,,,{},{'points': []},{'points': []},0
65292419,1,8.0,"(-8.3, 23.64)",15.0,3.0,,,{},"{'points': [3, 5, 15]}",{'points': []},3
65292419,0,10.0,"(8.9, 11.77)",11.0,10.0,,,{},"{'points': [10, 11, 10]}",{'points': []},3
65292419,2,8.0,"(3.01, 12.19)",20.0,0.0,0.2444666666666667,"(-0.34, 0.83)","{'(65333496, 65292419, 0)': 2, '(65292419, 65333496, 0)': 1}","{'whislo': 0, 'q1': 1.5, 'med': 7.5, 'q3': 13.5, 'whishi': 16, 'fliers': []}","{'points': [0.1167, 0.5167, 0.1]}",10
65292537,-1,,,,,,,{},{'points': []},{'points': []},0
65292537,1,,,,,,,{},{'points': []},{'points': []},0
65292537,0,10.0,"(-15.76, 36.43)",21.0,0.0,,,{},"{'points': [0, 21, 10]}",{'points': []},3
65292537,2,9.0,"(4.54, 13.2)",22.0,0.0,0.05,"(0.05, 0.05)","{'(65292537, 65346430, 0)': 2}","{'whislo': 0, 'q1': 0.5, 'med': 7.0, 'q3': 15.5, 'whishi': 22, 'fliers': []}","{'points': [0.05, 0.05]}",15
65292734,3,16.0,"(-67.09, 98.09)",22.0,9.0,,,{},"{'points': [22, 9]}",{'points': []},2
65292743,-1,10.0,"(4.81, 14.19)",16.0,1.0,0.0667,,"{'(65292743, 173176449, 0)': 1}","{'whislo': 1, 'q1': 6.0, 'med': 10.5, 'q3': 13.5, 'whishi': 16, 'fliers': []}",{'points': [0.0667]},8
65292743,1,7.0,"(3.81, 9.36)",17.0,0.0,0.26113333333333333,"(0.01, 0.51)","{'(65292743, 65307438, 0)': 2, '(65292743, 173176449, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 7.0, 'q3': 11.0, 'whishi': 17, 'fliers': []}","{'points': [0.25, 0.3667, 0.1667]}",17
65292743,0,9.0,"(0.28, 17.72)",15.0,2.0,,,{},"{'whislo': 2, 'q1': 6.5, 'med': 9.5, 'q3': 12.0, 'whishi': 15, 'fliers': []}",{'points': []},4
65292743,2,7.0,"(5.23, 8.72)",18.0,0.0,0.25418333333333337,"(0.09, 0.42)","{'(173176449, 65292743, 0)': 3, '(65292743, 65307438, 0)': 4, '(65307438, 65292743, 0)': 1, '(65292743, 173176449, 0)': 4}","{'whislo': 0, 'q1': 1.75, 'med': 7.0, 'q3': 11.25, 'whishi': 18, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.10835, 'med': 0.1417, 'q3': 0.2917, 'whishi': 0.8, 'fliers': [0.65, 0.8]}",36
65292764,-1,6.0,"(-0.57, 12.57)",11.0,4.0,1.1833,,"{'(65312700, 65292764, 0)': 1}","{'points': [9, 4, 5]}",{'points': [1.1833]},3
65292764,1,8.0,"(-68.24, 84.24)",14.0,2.0,,,{},"{'points': [2, 14]}",{'points': []},2
65292764,0,8.0,"(0.38, 15.22)",13.0,0.0,0.1667,,"{'(65312705, 65292764, 0)': 1}","{'whislo': 0, 'q1': 3.0, 'med': 10.0, 'q3': 13.0, 'whishi': 13, 'fliers': []}",{'points': [0.1667]},5
65292764,2,5.0,"(3.01, 7.3)",14.0,0.0,0.32334,"(-0.07, 0.72)","{'(65312700, 65292764, 0)': 4, '(65312705, 65292764, 0)': 1}","{'whislo': 0, 'q1': 0.5, 'med': 6.0, 'q3': 8.0, 'whishi': 13, 'fliers': []}","{'whislo': 0.1, 'q1': 0.1, 'med': 0.2, 'q3': 0.35, 'whishi': 0.8667, 'fliers': [0.8667]}",19
65292875,-1,17.0,,17.0,17.0,,,{},{'points': [17]},{'points': []},1
65292875,1,,,,,,,{},{'points': []},{'points': []},0
65292875,0,12.0,"(-0.77, 25.27)",17.0,0.0,,,{},"{'whislo': 0, 'q1': 12.0, 'med': 16.0, 'q3': 16.25, 'whishi': 17, 'fliers': [0]}",{'points': []},4
65292875,2,19.0,"(15.31, 22.69)",30.0,12.0,0.0333,,"{'(65312056, 65292875, 0)': 1}","{'whislo': 12, 'q1': 16.25, 'med': 18.0, 'q3': 20.75, 'whishi': 30, 'fliers': [30]}",{'points': [0.0333]},10
65292975,-1,13.0,,13.0,13.0,,,{},{'points': [13]},{'points': []},1
65292975,1,14.0,,14.0,14.0,,,{},{'points': [14]},{'points': []},1
65292975,0,10.0,"(7.16, 12.21)",18.0,0.0,0.19169999999999998,"(-0.13, 0.51)","{'(65298164, 65292975, 0)': 1, '(65292975, 65298164, 0)': 1}","{'whislo': 0, 'q1': 6.0, 'med': 9.0, 'q3': 14.0, 'whishi': 18, 'fliers': []}","{'points': [0.2167, 0.1667]}",19
65292975,2,7.0,"(5.15, 9.45)",19.0,0.0,0.33331999999999995,"(0.01, 0.66)","{'(65292975, 65298164, 0)': 5}","{'whislo': 0, 'q1': 1.5, 'med': 7.0, 'q3': 11.75, 'whishi': 19, 'fliers': []}","{'whislo': 0.0333, 'q1': 0.1333, 'med': 0.3167, 'q3': 0.5333, 'whishi': 0.65, 'fliers': []}",30
65293105,-1,24.0,"(14.83, 32.17)",30.0,17.0,,,{},"{'whislo': 17, 'q1': 20.75, 'med': 23.5, 'q3': 26.25, 'whishi': 30, 'fliers': []}",{'points': []},4
65293105,1,19.0,"(14.65, 23.51)",30.0,0.0,0.4167,,"{'(65293105, 65295487, 0)': 1}","{'whislo': 0, 'q1': 17.75, 'med': 20.5, 'q3': 21.25, 'whishi': 30, 'fliers': [30, 0]}",{'points': [0.4167]},12
65293105,0,18.0,"(5.29, 30.71)",19.0,17.0,,,{},"{'points': [17, 19]}",{'points': []},2
65293105,2,20.0,"(17.94, 22.06)",28.0,11.0,0.0167,,"{'(65293105, 65295489, 0)': 1}","{'whislo': 13, 'q1': 18.0, 'med': 20.0, 'q3': 23.0, 'whishi': 28, 'fliers': []}",{'points': [0.0167]},17
65293538,-1,,,,,,,{},{'points': []},{'points': []},0
65293538,1,12.0,"(-146.33, 171.33)",25.0,0.0,2.1667,,"{'(65293538, 65308721, 0)': 1}","{'points': [0, 25]}",{'points': [2.1667]},2
65293538,0,22.0,,22.0,22.0,,,{},{'points': [22]},{'points': []},1
65293538,2,15.0,"(4.18, 25.42)",22.0,0.0,0.42500000000000004,"(-3.92, 4.77)","{'(65293538, 65308721, 0)': 2}","{'whislo': 2, 'q1': 10.0, 'med': 20.0, 'q3': 20.0, 'whishi': 22, 'fliers': []}","{'points': [0.0833, 0.7667]}",5
65293652,-1,10.0,"(5.61, 14.05)",17.0,4.0,0.3833,,"{'(65293652, 65296328, 0)': 1}","{'whislo': 4, 'q1': 7.5, 'med': 10.0, 'q3': 12.5, 'whishi': 15, 'fliers': []}",{'points': [0.3833]},6
65293652,1,8.0,"(-9.96, 25.29)",14.0,0.0,,,{},"{'points': [14, 0, 9]}",{'points': []},3
65293652,0,9.0,"(6.3, 12.23)",16.0,0.0,0.25,"(-0.81, 1.31)","{'(65296327, 65293652, 0)': 2}","{'whislo': 0, 'q1': 5.5, 'med': 10.0, 'q3': 14.0, 'whishi': 16, 'fliers': []}","{'points': [0.3333, 0.1667]}",15
65293652,2,8.0,"(6.65, 10.07)",22.0,0.0,0.35416250000000005,"(0.04, 0.67)","{'(65296327, 65293652, 0)': 2, '(65293652, 65296327, 0)': 2, '(65293652, 65296328, 0)': 4}","{'whislo': 0, 'q1': 4.5, 'med': 9.0, 'q3': 12.0, 'whishi': 18, 'fliers': []}","{'whislo': 0.05, 'q1': 0.12915, 'med': 0.22499999999999998, 'q3': 0.420825, 'whishi': 1.2, 'fliers': [1.2]}",39
65293657,3,3.0,,3.0,3.0,,,{},{'points': [3]},{'points': []},1
65293729,-1,12.0,"(12.0, 12.0)",14.0,11.0,0.1667,,"{'(65292975, 65293729, 0)': 1}","{'points': [12, 12]}",{'points': [0.1667]},2
65293729,1,18.0,,18.0,18.0,,,{},{'points': [18]},{'points': []},1
65293729,0,10.0,"(6.1, 13.32)",15.0,3.0,8.0,,"{'(65312028, 65293729, 0)': 1}","{'whislo': 3, 'q1': 8.0, 'med': 10.0, 'q3': 12.0, 'whishi': 15, 'fliers': []}",{'points': [8.0]},7
65293729,2,8.0,"(5.9, 9.95)",17.0,0.0,0.39996666666666664,"(-0.48, 1.28)","{'(65312028, 65293729, 0)': 2, '(65292975, 65293729, 0)': 1}","{'whislo': 0, 'q1': 4.25, 'med': 8.5, 'q3': 11.0, 'whishi': 17, 'fliers': []}","{'points': [0.7833, 0.3333, 0.0833]}",26
65294136,3,12.0,"(6.15, 18.85)",13.0,12.0,,,{},"{'points': [12, 13]}",{'points': []},2
65294235,-1,,,,,,,{},{'points': []},{'points': []},0
65294235,1,9.0,"(-10.4, 28.4)",14.0,0.0,,,{},"{'points': [14, 0, 13]}",{'points': []},3
65294235,0,15.0,,15.0,15.0,,,{},{'points': [15]},{'points': []},1
65294235,2,2.0,"(-0.34, 4.34)",9.0,0.0,0.7777666666666666,"(-0.96, 2.52)","{'(65294235, 65318046, 0)': 3}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 3.0, 'whishi': 9, 'fliers': [9]}","{'points': [0.6, 0.1833, 1.55]}",9
65294381,-1,5.0,"(-58.53, 68.53)",10.0,0.0,,,{},"{'points': [10, 0]}",{'points': []},2
65294381,1,17.0,"(4.29, 29.71)",18.0,16.0,,,{},"{'points': [16, 18]}",{'points': []},2
65294381,0,4.0,"(0.99, 7.68)",16.0,0.0,0.525,"(-5.51, 6.56)","{'(65294381, 65348379, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 11.0, 'whishi': 16, 'fliers': []}","{'points': [0.05, 1.0]}",15
65294381,2,7.0,"(3.53, 9.74)",23.0,0.0,0.37037777777777775,"(0.03, 0.71)","{'(65294381, 65348379, 0)': 7, '(65348379, 65294381, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 1.0, 'q3': 16.0, 'whishi': 23, 'fliers': []}","{'whislo': 0.05, 'q1': 0.0667, 'med': 0.1667, 'q3': 0.5167, 'whishi': 1.3667, 'fliers': [1.3667]}",30
65295299,-1,,,,,,,{},{'points': []},{'points': []},0
65295299,1,24.0,"(-19.97, 68.97)",28.0,21.0,,,{},"{'points': [28, 21]}",{'points': []},2
65295299,0,27.0,"(8.02, 45.31)",34.0,19.0,0.0833,,"{'(6319217969, 65295299, 0)': 1}","{'points': [19, 27, 34]}",{'points': [0.0833]},3
65295299,2,24.0,"(22.75, 26.1)",27.0,21.0,,,{},"{'whislo': 21, 'q1': 24.0, 'med': 25.0, 'q3': 25.0, 'whishi': 27, 'fliers': [21, 27]}",{'points': []},7
65295361,3,4.0,"(-0.41, 7.41)",9.0,0.0,0.25,"(-1.02, 1.52)","{'(65307440, 65295361, 0)': 2}","{'whislo': 0, 'q1': 0.25, 'med': 3.0, 'q3': 5.75, 'whishi': 9, 'fliers': []}","{'points': [0.35, 0.15]}",6
65295364,-1,5.0,"(2.17, 8.33)",15.0,0.0,0.19169999999999998,"(-1.4, 1.78)","{'(65295364, 65307443, 0)': 1, '(65295367, 65295364, 0)': 1}","{'whislo': 0, 'q1': 0.75, 'med': 5.5, 'q3': 8.25, 'whishi': 15, 'fliers': []}","{'points': [0.0667, 0.3167]}",12
65295364,1,7.0,"(4.49, 8.61)",14.0,0.0,0.5389,"(-0.25, 1.33)","{'(65295364, 65307443, 0)': 1, '(65295367, 65295364, 0)': 1, '(65307443, 65295364, 0)': 1}","{'whislo': 0, 'q1': 4.0, 'med': 7.0, 'q3': 9.25, 'whishi': 14, 'fliers': []}","{'points': [0.2333, 0.5167, 0.8667]}",20
65295364,0,5.0,"(3.38, 6.76)",9.0,0.0,0.09443333333333333,"(-0.03, 0.22)","{'(65295364, 65307443, 0)': 1, '(65307443, 65295364, 0)': 1, '(65295367, 65295364, 0)': 1}","{'whislo': 0, 'q1': 3.0, 'med': 5.5, 'q3': 7.75, 'whishi': 9, 'fliers': []}","{'points': [0.15, 0.0833, 0.05]}",14
65295364,2,5.0,"(3.81, 6.14)",18.0,0.0,0.4322266666666667,"(0.23, 0.63)","{'(65307443, 65295364, 0)': 7, '(65295364, 65295367, 0)': 2, '(65295367, 65295364, 0)': 5, '(65295364, 65307443, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 5.0, 'q3': 8.0, 'whishi': 13, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.20835, 'med': 0.3, 'q3': 0.54165, 'whishi': 1.3667, 'fliers': [1.3667]}",48
65295367,-1,14.0,"(9.64, 19.09)",24.0,4.0,0.15,,"{'(65295369, 65295367, 0)': 1}","{'whislo': 4, 'q1': 10.0, 'med': 16.0, 'q3': 18.0, 'whishi': 24, 'fliers': []}",{'points': [0.15]},11
65295367,1,10.0,"(6.01, 14.83)",26.0,0.0,0.29334000000000005,"(0.07, 0.52)","{'(65295369, 65295367, 0)': 3, '(65295367, 65295364, 0)': 2}","{'whislo': 0, 'q1': 3.0, 'med': 8.0, 'q3': 18.0, 'whishi': 26, 'fliers': []}","{'whislo': 0.05, 'q1': 0.2, 'med': 0.2833, 'q3': 0.4167, 'whishi': 0.5167, 'fliers': []}",19
65295367,0,10.0,"(3.74, 15.46)",21.0,0.0,0.10556666666666666,"(-0.1, 0.31)","{'(65295367, 65295364, 0)': 1, '(65295364, 65295367, 0)': 1, '(65295367, 65295369, 0)': 1}","{'whislo': 0, 'q1': 1.25, 'med': 11.5, 'q3': 15.0, 'whishi': 21, 'fliers': []}","{'points': [0.05, 0.2, 0.0667]}",10
